review_id,text,rating,date,category,baseline_category,genai_category,notes,confidence,rationale
0f426939-a9db-4224-8019-a8d9df76b5d2,all product quality good,5,2026-09-08 09:50:12,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
dd8e1cd1-fb10-409a-870e-2fb36d4fdb9c,premium quality products 💯 I loved it 💗,5,2026-09-08 09:49:00,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f21b92c5-d548-463a-8fdc-cad8cb1c87a8,"This has quickly become my go-to shopping app. They offer amazing discounts, flash sales, and rewards that you don't find anywhere else. The checkout process is secure and fast. Saving money while getting high-quality products is a win-win!""",5,2026-09-08 09:40:22,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
810db69e-ad51-4368-8580-6197129a0c64,"This app is so good. Hassle free delivery, return, exchange.",5,2026-09-08 09:30:14,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
a351a288-2acd-45ce-847f-a73c82511b00,"Day by day Myntra is becoming a faltu app... very difficult to return articles.. While delivery, we are getting calls and while pickup they say pickup failed... be careful while giving orders...",1,2026-09-08 08:38:42,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4).",0.92,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4)."
02abb76a-9338-458e-a981-aeeef528e560,it is very good and the quality is also nice.,5,2026-09-08 08:32:49,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c86dc1cf-c835-401e-8649-d026c9171651,quality product,5,2026-09-08 08:28:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
bb8ce10e-4dca-4ebf-8560-30976ab82403,best shopping aap ever . Mai hamesha isi site se shopping krti hu. brand and quality are always perfect. Never disappointed this site,5,2026-09-08 08:11:56,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
db290a03-46fc-4249-bd68-cb73aa05ee75,very nice app with good quality and trust don't think just go for myntra,5,2026-09-08 07:28:12,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
8dabace0-941c-48c8-ac42-20f9f07dedbf,Quality and quantity both are good 👍,4,2026-09-08 07:26:39,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
d1fef1f4-39a1-4d17-bd92-522a71750cd4,"I like myntra ,I gots many shoping offers with Myntra ,so I got my product at discounted price, keep it up with Myntra n product quality also good 👍",5,2026-09-08 07:05:39,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e5013895-d5b8-4658-bd3c-781a5da27157,they charging 50rs when you return + 23rs platform fees... it's too high than others like nykaa Amazon and any other apps,1,2026-09-08 06:27:35,Return & Exchange Logistics & QC Friction,Unclassified,Refund Processing & Settlement Disputes,General friction with return/exchange process.,0.85,General friction with return/exchange process.
f2db16e3-0601-4072-ab50-0bee38c860f2,Quality products at nice price,5,2026-09-08 05:01:33,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
cb5dcf4c-1655-457c-b1d8-d5bc54501cbb,best aap and good quality,5,2026-09-08 03:25:18,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0be55012-8bbd-49ff-b63e-388169bb9dee,Some products price and quality just wow.,5,2026-09-08 03:08:36,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
14b64080-ded7-4096-8232-c2d8b1f9d853,quality is very nice 👍🏻,5,2026-09-08 01:52:36,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
0b0f5f6a-0dab-4bab-9b30-01fad7ed42c9,best quality fabric and stylish clothes,5,2026-09-08 01:29:23,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c680f96f-0ff6-442a-ba98-5e99eeaf6c21,"There are so many fake products with different brand's image, they are using original product(the actual brand)photo in there fake and bad quality products which is very misleading and confusing between original and it's fake copy . so please track them and take some strict action against them.",3,2026-09-08 00:49:50,Incorrect / Wrong Item Delivered,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
cc6c305b-8517-4000-8fb8-01090e7847e7,thank you so much for finally giving me the refund.,5,2026-09-08 00:35:31,Other / Not Return-Related,Refund Processing & Settlement Disputes,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b95466d2-8dad-43b1-88bc-43931c0e89b3,good quality,5,2026-09-08 00:06:07,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b2a00c94-4c10-4759-9a86-196d97b393e5,best quality products in reasonable price at one place,5,2026-09-07 23:21:34,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
31f2340d-c232-493f-b724-cd69eee1182b,very good quality,5,2026-09-07 22:55:55,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
472255a7-9f5a-4d22-9b4a-7ad49cf68503,Myntra is always best for quality. Overall the best app. I prefer it over any app.,5,2026-09-07 22:52:43,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
cd950c95-7068-4f8b-bc96-54d4440201d9,worst app i ever seen i spent my more then 1 lakh to purchuse products in this app but suddenly these team deactivate my ac with any intimation... trying so many ways to activate sent lot of mails calls so.. still account was deactivated... pedda bokka app... adhey products verey apps lo 30% low lo vastai quality booo.... packing also boo....,1,2026-09-07 22:17:47,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Account deactivation grievance; non-return issue.,0.95,Account deactivation grievance; non-return issue.
8c32209a-f51d-4ab1-97fa-5daaff7e183e,"⭐ “Amazing shopping experience! Great quality, fast delivery and excellent service. Highly recommended! ❤️”",5,2026-09-07 22:15:56,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e4e91dee-6c0c-49b9-9e7c-c77e2341929e,very nice quality and original product very accurate,5,2026-09-07 22:13:29,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
ab0b7862-d23a-477c-add8-ee46b16c3e4b,NYC app quality is good 👍,5,2026-09-07 21:39:11,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
6d0b415c-473c-4971-99c2-7f56203b033e,need to improvise quality. facing quality issue since long.,1,2026-09-07 21:21:46,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
389c930e-a394-4d26-a531-b183480a9512,"good for the purchases of branded and quality products like clothes, shoes, slippers etc",5,2026-09-07 20:37:28,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
8843d731-38eb-46ea-8c37-e1dce88ebb2e,without delivering the product marked as delivered by ekart and no product received not the refund. No trust on myntra anymore,1,2026-09-07 20:34:46,Other / Not Return-Related,Refund Processing & Settlement Disputes,Refund Processing & Settlement Disputes,Fake delivery status complaint for forward transit.,0.95,Fake delivery status complaint for forward transit.
14657cf8-d066-4de4-a792-26b3f2d87629,too good quality of the products they are too nice,5,2026-09-07 20:16:19,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b0df7c93-b941-42b6-956a-a067a70bb11a,Excellent Fitting,5,2026-09-07 20:14:27,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
bfff17bf-66a0-4096-aacc-abe2e04fa688,good quality and elegant watch,5,2026-09-07 20:09:51,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
7ce6730b-fe65-48b2-bc51-7fd36ce85e52,Very disappointed. i have been a regular customer of myntra and i didn't expect myntra would do this. i ordered a t shirt for my father .he received the tshirt but the colour was different also he didn't like the quality. so i opted to return the tshirt. when the pickup partner came to pick up he said it's not the same product..and I got a msg that that it didn't pass the quality check ... what is this myntra??? please solve the problem,1,2026-09-07 19:56:12,Return & Exchange Logistics & QC Friction,"Defective, Damaged & Counterfeit Items",Incorrect / Wrong Item Delivered,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4).",0.92,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4)."
c13ae3ef-e686-4644-b4e8-77b5658c91cd,please sale on Good quality good product,5,2026-09-07 19:34:39,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
dc5fa59e-5aaa-4639-bd79-953906c87839,"Myntra is one of the best fashion shopping apps. Products are original, good quality, and available at reasonable prices, with some items even cheaper than elsewhere. Searching is easy, and I can easily choose products based on my size and style. I’m giving 4 stars because sometimes booked orders get cancelled automatically, and deliveries can occasionally be delayed. Overall, a great app for genuine products and good deals.",4,2026-09-07 19:07:02,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive review with passing observation.,0.95,Positive review with passing observation.
273cfe53-9b41-4db8-a927-5fdd2629babc,"it's best, giving a review after using it for one year it is comfortable, good conditions, and easy to clean, no issues yet, just one thing go,for one size bigger",5,2026-09-07 19:05:38,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Unclassified non-return review.,0.95,Unclassified non-return review.
414ae1d2-02cd-482e-a39d-c69a8ab1a34b,great quality clothes,5,2026-09-07 19:04:14,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
aeed9dc8-0478-47c4-a95e-f1c4de1c8c70,quality product,5,2026-09-07 18:52:42,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
24fec15e-8369-437b-b82e-3b6d4457eff6,i ordered a kurta which was sent in diffrent colour..delivery agent refused to take it return as it didn't match the picture he had..and worst is there is no human connection in customer care service everthing is on AI now,1,2026-09-07 17:50:14,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Incorrect / Wrong Item Delivered,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4).",0.92,"Operational reverse logistics failure: pickup no-show, unserviceable pincode, or rejection (Precedence 4 / Rule 4)."
05384003-194f-420c-93f1-2b47587dc255,Good Quality,5,2026-09-07 17:46:04,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
05a96a82-0a1e-44f7-b535-31211480587a,"Best shopping app , delivery and is faster than other apps . Good offers to orders also good quality clothes, Good packing.",5,2026-09-07 17:23:44,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
48fe701a-20ca-4bbc-9d36-f41e9d24388e,Good Quality and comfortable collection,4,2026-09-07 17:16:56,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
615b3879-1de6-4cb9-af0f-ff2380f7e993,"Love Myntra! Quality products, true to size, fast delivery. Exchange is hassle-free. My go-to app for all fashion needs.",5,2026-09-07 17:14:53,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
599cfa01-939b-4a8d-a15a-d329abcff8ec,"I’m really impressed with this purchase! The product looks exactly like it was shown in the pictures, and the overall quality is much better than I expected. The material feels premium, comfortable, and well-finished, making it perfect for regular use. The fitting is also really good and gives a clean, stylish look without feeling uncomfortable. The stitching, fabric quality, colour, and overall finishing are all on point. After wearing it, I received quite a few compliments as well. It’s one o",5,2026-09-07 17:00:59,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
262e1953-6fcc-4289-99d0-bae0e17893d5,excellent fabric & quality. also look decent,5,2026-09-07 16:51:17,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
79c7ad69-8cf9-4773-abec-bbbf07e86815,sunder hai ekdum fit material very soft,5,2026-09-07 16:50:08,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
fe88898f-4395-4080-ba97-3ba8ce7d8012,I had done return & exchange so many time but Myntra always done that thing smooth & fine . thank you Myntra,5,2026-09-07 16:39:42,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b6f782f7-c98f-4d32-9e92-0b4a45e06da5,"Shopping on Myntra is always a fantastic experience. They have an amazing collection of the latest fashion trends and top brands. The app interface is very smooth, delivery is always on time, and their return/exchange policy is hassle-free. It is definitely my go-to app for online fashion shopping!",5,2026-09-07 16:29:27,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
91ed8cd2-a4f0-48e7-bdaf-a3fb2e516250,"Myntra is a good app no doubt, but I had a terrible experience recently. Myntra promised me an additional 30% off on my 1st order and I called the customer care wherein they stated that the executives are occupied and I was led to a robot. In spite of requesting a human executive, the robot misguided me on cancelling the order and stated that I'll get the benefit in the next purchase. Therefore, I cancelled my order and now I cannot find the offer as promised. Do not trust such robots of Myntra",1,2026-09-07 15:55:00,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Promotional coupon dispute and chatbot cancellation issue.,0.95,Promotional coupon dispute and chatbot cancellation issue.
46a4c307-2fa4-401c-b2c0-2ad68542962d,"Myntra is one of my favorite shopping apps! ❤️ The delivery is super fast, product quality is really good, and the overall experience has always been amazing. They are also very responsive and helpful whenever I have any issue or request. I especially love the UGC/creator features and the opportunity to earn through content. The app has so many useful and interesting features for creators as well as shoppers. Highly recommended! 🔥❤️",5,2026-09-07 15:54:53,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Unclassified non-return review.,0.95,Unclassified non-return review.
772bc76f-7b72-4553-a08c-442fe2b4fec0,worst customer service after 40 days of return request they are not taking any action this app and it's customer service is 0,1,2026-09-07 15:41:31,Return & Exchange Logistics & QC Friction,Unclassified,Return & Exchange Logistics & QC Friction,General friction with return/exchange process.,0.85,General friction with return/exchange process.
91535a68-123f-4c7c-abe3-63b94a3f0f2f,best quality,5,2026-09-07 15:24:08,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
31bbdafa-d2aa-44f0-901b-e3ac0d749e36,"I’ve been shopping on Myntra for a long time, and it never fails to impress. The range of brands and trendsetting styles is unmatched. The app interface makes browsing super seamless, and order deliveries are almost always on time. What stands out most is the hassle-free return and exchange process whenever there's a sizing issue. Highly recommended for anyone looking to upgrade their wardrobe!""",5,2026-09-07 15:22:52,Other / Not Return-Related,Return & Exchange Logistics & QC Friction,Other / Not Return-Related,Unclassified non-return review.,0.95,Unclassified non-return review.
9fe31b55-bd2d-4cf3-b0b9-c820ab995e0e,"Myntra has always been one of my favourite shopping apps. The app is easy to use, the collection is amazing and there are so many brands and styles to choose from. I especially love the quality of products, offers and the smooth shopping experience. Delivery and order tracking are also quite convenient. Overall, I’ve had a really good experience with Myntra and would definitely recommend it to others. 🛍️✨",5,2026-09-07 15:10:10,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
22ccb5ff-70f7-464f-893d-073bd80f4859,excellent quality product,5,2026-09-07 15:00:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
9e788765-5e17-4ce5-b2a5-a2f56c0ee4fc,good quality product and fast delivery,4,2026-09-07 14:50:58,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
e622bed4-c8c8-47b4-9dc8-4b4966d9b7c5,Amizing quality,5,2026-09-07 14:43:14,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
b03af12e-67ce-4c1e-9192-a9c0df6f4bde,costomer service is useless . I order a trouser from it . I got different colour. so I exchange it. but when dilevery man came and see it . he. called this is different colour from pic so we can't say return it. after I call to costomer service. but also not solve problem. even they didn't try to solve it.,1,2026-09-07 14:28:56,Incorrect / Wrong Item Delivered,Return & Exchange Logistics & QC Friction,Incorrect / Wrong Item Delivered,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
74cd91b8-27fd-4a1b-a223-35a44b2dda31,amazingggg best app...amazing quality....fast delivery....,5,2026-09-07 14:21:53,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
ce488ba1-ba0a-4d29-97b4-f1b304fa9db3,"extremely pathetic app. they keep on either sending the wrong product or the return issue is there, the delivery is never on time. the exchange gets cancelled itself, the customer care is pathetic as they only keep escalating complaints don't know where and how as it never gets resolved. not a very professional app.",1,2026-09-07 14:01:32,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,Incorrect / Wrong Item Delivered,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3).",0.96,"Fulfillment error: wrong product, style, color, or brand delivered (Precedence 1 / Rule 3)."
0d5e0dc2-2a81-4358-bac9-7c9f589e3036,good quality products,5,2026-09-07 13:27:09,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f0abbb3a-8c4b-4338-a4e8-7d103ae9f9c1,it was my first time ordering anything from myntra and first they sent a large size instead of small then in exchange they sent me completely different product and not even accepting their mistake and not even given the refund they completely ruined my event .worst app in terms of customer service..,1,2026-09-07 13:20:10,Incorrect / Wrong Item Delivered,Size & Fit Discrepancy,Incorrect / Wrong Item Delivered,Warehouse dispatched incorrect size tag against order (Precedence 1 / Rule 3).,0.95,Warehouse dispatched incorrect size tag against order (Precedence 1 / Rule 3).
b6983623-3737-4a24-9ed8-d44e542b04fb,Excellent Quality Product. Thank You Myntra for offering such a Beautiful & Classic Product at the Most Reasonable Price Keep Supporting Us by offering Most Value for Money Products at the Most Affordable Prices. Mynta - The Best and Ultimate Destination for Latest and Global Fashion.,5,2026-09-07 11:45:46,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
64c13f8c-c1ff-4ccd-9611-40187bb35cb6,perfect Fitting and marvellous Product,5,2026-09-07 11:44:43,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
c50a6897-6a71-4b3a-acde-f2e52b01d3c3,i m a regular customer of myntra . i returned a product but delivery boy cancelled it . now I m unable to process reqst for return again . unable to contact myntra support.,1,2026-09-07 11:33:40,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,Return & Exchange Logistics & QC Friction,General friction with return/exchange process.,0.85,General friction with return/exchange process.
b9710797-7d12-493a-8727-d9f5202a3718,always provide wrong size clothes and I can't even log in,1,2026-09-07 11:09:17,Incorrect / Wrong Item Delivered,Size & Fit Discrepancy,Incorrect / Wrong Item Delivered,Warehouse dispatched incorrect size tag against order (Precedence 1 / Rule 3).,0.95,Warehouse dispatched incorrect size tag against order (Precedence 1 / Rule 3).
e9e636bf-f691-45a5-8a59-0076162d66c0,a order some items and there quality is good also app good,5,2026-09-07 11:07:25,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
5619ec56-0596-4f6b-af00-46fd6f8f3908,I have used this app last 6 years but now I am very disappointed from the service of mantra. I have purchased a item from myntra but item quality was very poor then i returned item. on 2nd sep 2026 I have received a WhatsApp and text message from myntra that your money has been transferred on your upi number. but I have not received my paid amount till 6th sep then I chat or call to myntra and also mail to myntra but no any response given by myntra. They send me a reference number,1,2026-09-07 11:04:18,Refund Processing & Settlement Disputes,"Defective, Damaged & Counterfeit Items",Refund Processing & Settlement Disputes,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5).",0.95,"Financial settlement dispute: delayed, uncredited, or deducted refund post-return/cancellation (Precedence 5 / Rule 5)."
11237953-6069-40e9-a8b3-1736f1307809,very bad quality and service,1,2026-09-07 11:00:32,"Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Defective, Damaged & Counterfeit Items","Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2).",0.94,"Product arrived damaged, defective, counterfeit, or with severe quality defect (Precedence 2 / Rule 2)."
20b5b985-723a-495b-bd7f-40fb0979f739,best quality,5,2026-09-07 10:56:03,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
49018cc6-7804-4a7c-93a8-5735593e8917,nyc fitting,5,2026-09-07 10:53:32,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
4f593584-1138-415e-a59b-3e25e2836cbe,A1 quality clothes,5,2026-09-07 10:45:53,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
22d95a37-b3eb-4378-b4c2-87bd1939b5ed,"amazing shoping app, good brand available in this app and good quality product/clothes available in this app",4,2026-09-07 09:51:47,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
42d9ffdc-cec7-440e-a71b-9bb2f2ed3122,"Myntra I had a good experience with your service but the past few days what is wrong with your service!!! I'll uninstall the app if you aren't working properly. This is too much you aren't even dealing with customers properly, the exchange process is delaying.",1,2026-09-07 09:24:58,Return & Exchange Logistics & QC Friction,Incorrect / Wrong Item Delivered,Return & Exchange Logistics & QC Friction,General friction with return/exchange process.,0.85,General friction with return/exchange process.
6991358a-6ee1-4e25-ac5f-c8e3c7bbcd14,"Very disappointing experience with Myntra. I received an incorrect product and raised a return request, but instead of resolving the issue, the return was put on hold due to a quality check.What is even more frustrating is that customer support is not responding properly, and I am not getting a clear resolution. I received the wrong size due to a delivery/order issue, yet I am the one facing all the trouble.Myntra needs to improve its return process and customer support.",1,2026-09-07 08:47:02,"Defective, Damaged & Counterfeit Items",Size & Fit Discrepancy,Incorrect / Wrong Item Delivered,General dissatisfaction with product quality.,0.85,General dissatisfaction with product quality.
116cba7b-34bf-49d3-9092-0cbd189126fe,well maintained quality product but late delivery,5,2026-09-07 08:06:37,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
8fdc20fa-5ad4-4bdf-afa9-84e93b2d0f9d,good collection as well as quality also,5,2026-09-07 07:52:54,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
f9e81f9f-c669-44f0-9343-cafd1415fc0e,10/10 quality and abundant store,5,2026-09-07 07:47:57,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
46897ef9-9f32-4d6b-bee2-aa9dfa1c5f31,"perfect fit, worthy",5,2026-09-07 07:09:59,Other / Not Return-Related,Size & Fit Discrepancy,Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
de0b9e7e-c063-4897-bbef-94429c53e4bf,awesome for shopping and beauty app .... I got much offers now and quality is top class 😀 Always been greatful 💓,5,2026-09-07 01:42:21,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
75015959-a7e8-499b-a282-bd914c722e72,"myntra always good quality product bhejte hain,, thanks myntra",5,2026-09-07 01:26:56,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
046b5b85-f19f-459d-ac78-7052a7eaf0ac,"very good ,sorry ,best shopping app ,where you can buy any brand and stylish, trendy dres with best quality and low money",5,2026-09-07 01:22:43,Other / Not Return-Related,"Defective, Damaged & Counterfeit Items",Other / Not Return-Related,Positive praise caught by keyword filter.,0.98,Positive praise caught by keyword filter.
